laminar,381,1
laminar,382,1
laminar,387,1
laminar,406,4
laminar,417,1
laminar,418,2
laminar,435,2
laminar,455,1
laminar,457,3
laminar,458,2
laminar,459,2
laminar,461,2
laminar,474,2
laminar,475,2
laminar,477,1
laminar,479,2
laminar,481,1
laminar,484,1
laminar,487,2
laminar,489,2
laminar,493,1
laminar,500,1
laminar,522,3
laminar,525,1
laminar,526,2
laminar,527,1
laminar,528,2
laminar,529,3
laminar,534,2
laminar,536,2
laminar,539,2
laminar,540,2
laminar,546,1
laminar,547,1
laminar,550,2
laminar,553,2
laminar,554,2
laminar,555,3
laminar,559,1
laminar,560,1
laminar,562,2
laminar,564,2
laminar,565,1
laminar,568,2
laminar,572,1
laminar,610,2
laminar,611,2
laminar,629,1
laminar,646,1
laminar,661,1
laminar,662,2
laminar,664,1
laminar,689,1
laminar,710,1
laminar,754,2
laminar,784,2
laminar,789,2
laminar,798,4
laminar,872,1
laminar,873,2
laminar,899,2
laminar,912,2
laminar,920,1
laminar,933,3
laminar,943,1
laminar,944,1
laminar,959,4
laminar,960,1
laminar,962,2
laminar,966,1
laminar,967,2
laminar,973,1
laminar,982,3
laminar,992,2
laminar,996,5
laminar,1040,2
laminar,1072,6
laminar,1076,2
laminar,1100,1
laminar,1104,1
laminar,1109,3
laminar,1128,1
laminar,1141,1
laminar,1149,2
laminar,1161,1
laminar,1180,3
laminar,1182,2
laminar,1183,1
laminar,1184,1
laminar,1185,2
laminar,1192,1
laminar,1199,2
laminar,1200,1
laminar,1212,1
laminar,1213,1
laminar,1220,2
laminar,1221,1
laminar,1222,1
laminar,1226,2
laminar,1228,5
laminar,1235,1
laminar,1240,1
laminar,1241,1
laminar,1242,1
laminar,1244,4
laminar,1250,1
laminar,1254,1
laminar,1257,1
laminar,1260,3
laminar,1264,2
laminar,1268,1
laminar,1275,2
laminar,1278,3
laminar,1281,3
laminar,1282,1
laminar,1287,2
laminar,1300,1
laminar,1301,3
laminar,1307,2
laminar,1321,2
laminar,1323,3
laminar,1324,1
laminar,1325,5
laminar,1347,1
laminar,1348,1
laminar,1355,2
laminar,1364,1
laminar,1365,1
laminar,1366,3
laminar,1367,2
laminar,1368,1
laminar,1371,1
laminar,1372,1
laminar,1375,3
laminar,1381,2
laminar,1382,2
laminar,1383,2
laminar,1384,2
laminar,1385,2
laminar,1386,2
laminar,1393,1
bodyaxi,813,2
jetexit,172,1
jetexit,693,2
jetexit,695,5
jetexit,946,5
jetexit,993,2
304,620,1
304,662,1
cowlingspinn,198,3
socal,99,1
socal,417,1
socal,449,1
307,986,1
testtheori,837,1
relev,140,1
relev,202,2
relev,317,1
relev,798,1
relev,824,1
relev,1103,1
relev,1193,1
relev,1206,2
satellit,162,3
satellit,163,1
satellit,164,1
satellit,296,1
satellit,438,1
satellit,446,1
satellit,448,3
satellit,449,4
satellit,548,2
satellit,613,2
satellit,614,2
satellit,615,3
satellit,616,4
satellit,617,2
satellit,618,2
satellit,619,2
satellit,620,2
satellit,621,1
satellit,622,5
satellit,718,1
satellit,958,1
satellit,983,1
satellit,1097,1
satellit,1150,2
satellit,1157,1
satellit,1161,1
satellit,1219,1
satellit,1274,1
satellit,1319,1
satellit,1346,1
satellit,1394,1
usa,1174,1
subject,5,1
subject,12,1
subject,29,1
subject,31,1
subject,43,1
subject,46,1
subject,51,3
subject,66,1
subject,85,1
subject,90,1
subject,91,1
subject,132,1
subject,229,1
subject,251,1
subject,274,1
subject,319,1
subject,367,1
subject,386,1
subject,391,1
subject,419,3
subject,454,1
subject,476,1
subject,509,1
subject,533,1
subject,585,1
subject,587,1
subject,596,1
subject,627,1
subject,633,1
subject,640,2
subject,644,2
subject,707,1
subject,714,1
subject,718,1
subject,720,1
subject,721,1
subject,723,1
subject,726,2
subject,729,1
subject,734,1
subject,735,1
subject,743,1
subject,756,1
subject,760,2
subject,779,1
subject,798,1
subject,810,1
subject,815,1
subject,820,1
subject,822,1
subject,827,1
subject,828,1
subject,836,1
subject,837,3
subject,838,1
subject,845,1
subject,846,2
subject,863,1
subject,868,1
subject,875,1
subject,884,1
subject,886,1
subject,887,1
subject,891,2
subject,933,1
subject,938,2
subject,952,1
subject,957,1
subject,982,1
subject,1019,1
subject,1022,1
subject,1031,1
subject,1037,1
subject,1039,2
subject,1043,1
subject,1055,1
subject,1056,3
subject,1058,1
subject,1060,1
subject,1068,1
subject,1122,1
subject,1125,2
subject,1132,2
subject,1133,2
subject,1134,1
subject,1137,2
subject,1138,1
subject,1145,1
subject,1178,1
subject,1247,1
subject,1259,1
subject,1279,2
subject,1281,1
subject,1294,1
subject,1322,1
subject,1361,1
subject,1363,1
subject,1399,1
use,6,1
use,9,2
use,14,2
use,35,1
use,36,2
use,37,2
use,41,1
use,44,1
use,48,1
use,49,3
use,50,3
use,52,3
use,54,1
use,59,1
use,61,1
use,70,1
use,72,1
use,75,1
use,76,2
use,77,1
use,78,1
use,80,1
use,90,2
use,92,4
use,93,1
use,94,1
use,97,1
use,100,1
use,102,1
use,103,1
use,107,1
use,108,3
use,110,1
use,111,1
use,114,1
use,115,2
use,117,1
use,120,1
use,124,1
use,126,1
use,131,1
use,135,2
use,139,1
use,140,2
use,151,1
use,155,1
use,157,1
use,158,1
use,159,1
use,160,1
use,163,2
use,164,1
use,165,1
use,167,2
use,172,1
use,173,1
use,182,1
use,183,2
use,185,1
use,190,1
use,192,1
use,193,2
use,196,1
use,198,3
use,200,1
use,202,3
use,203,1
use,206,2
use,208,1
use,209,1
use,211,1
use,212,1
use,213,1
use,214,1
use,220,1
use,225,2
use,227,2
use,229,2
use,231,1
use,234,1
use,235,2
use,236,3
use,239,1
use,242,1
use,243,1
use,244,4
use,246,1
use,249,1
use,250,1
use,261,1
use,262,1
use,266,2
use,272,1
use,273,1
use,274,1
use,275,1
use,276,1
use,277,2
use,279,1
use,280,2
use,282,1
use,283,2
use,287,1
use,288,1
use,289,2
use,292,1
use,297,1
use,300,1
use,301,1
use,307,2
use,309,1
use,311,1
use,313,1
use,314,1
use,315,3
use,317,1
use,321,1
use,328,1
use,329,7
use,331,2
use,338,1
use,341,1
use,343,1
use,346,1
use,349,4
use,351,1
use,352,2
use,359,1
use,364,1
use,365,1
use,366,2
use,368,1
use,370,2
use,374,1
use,375,1
use,376,1
use,378,1
use,379,3
use,381,1
use,388,1
use,390,4
use,391,1
use,397,1
use,401,1
use,404,1
use,411,1
use,412,1
use,413,1
use,414,1
use,415,1
use,416,1
use,421,1
use,422,1
use,423,1
use,426,1
use,428,2
use,432,1
use,433,1
use,436,1
use,438,2
use,441,1
use,446,1
use,447,1
use,451,1
use,454,2
use,455,1
use,456,1
use,459,2
use,460,1
use,461,3
use,462,1
use,466,2
use,470,1
use,472,1
use,479,2
use,480,1
use,482,2
use,484,1
use,486,2
use,487,1
use,493,3
use,494,1
use,495,1
use,500,1
use,503,1
use,506,1
use,507,1
use,510,1
use,520,1
use,524,1
use,525,1
use,527,1
use,531,1
use,535,1
use,536,2
use,538,1
use,540,3
use,546,2
use,547,1
use,548,4
use,552,1
use,553,1
use,554,1
use,556,1
use,557,1
use,558,1
use,563,2
use,565,1
use,575,1
use,579,1
use,581,1
use,582,1
use,583,2
use,586,2
use,587,1
use,590,1
use,592,1
use,593,3
use,595,3
use,597,1
use,601,2
use,602,1
use,605,1
use,606,1
use,611,1
use,613,1
use,614,1
use,618,1
use,626,1
use,628,1
use,630,2
use,633,1
use,634,1
use,635,1
use,638,2
use,639,1
use,640,1
use,642,2
use,643,2
use,644,1
use,648,1
use,654,2
use,656,1
use,660,1
use,661,1
use,665,1
use,668,1
use,671,1
use,672,1
use,676,1
use,677,1
use,681,3
use,682,2
use,683,1
use,685,1
use,688,1
use,689,4
use,694,1
use,695,1
use,696,1
use,701,1
use,702,2
use,711,2
use,717,2
use,720,3
use,722,1
use,723,2
use,726,1
use,730,1
use,733,2
use,735,1
use,739,1
use,745,1
use,751,1
use,762,1
use,765,1
use,766,1
use,767,2
use,768,2
use,772,2
use,773,2
use,779,1
use,781,3
use,782,1
use,784,2
use,789,1
use,790,2
use,792,3
use,794,1
use,795,1
use,796,4
use,797,1
use,798,1
use,799,2
use,801,1
use,802,2
use,803,1
use,808,1
use,811,1
use,813,1
use,814,3
use,818,1
use,819,1
use,820,1
use,823,1
use,828,1
use,833,1
use,836,1
use,839,1
use,843,1
use,844,1
use,845,2
use,848,1
use,855,1
use,856,4
use,865,1
use,866,1
use,869,2
use,872,3
use,874,2
use,878,2
use,881,3
use,882,1
use,884,1
use,889,1
use,891,1
use,892,2
use,893,1
use,895,1
use,896,1
use,897,1
use,899,1
use,904,3
use,905,1
use,906,1
use,907,2
use,910,1
use,916,1
use,917,1
use,920,1
use,923,1
use,927,2
use,928,2
use,930,1
use,934,3
use,935,1
use,940,1
use,943,1
use,945,4
use,946,1
use,951,1
use,956,1
use,961,1
use,962,2
use,968,1
use,969,2
use,977,1
use,979,1
use,980,2
use,982,2
use,985,3
use,986,1
use,987,1
use,989,1
use,990,1
use,997,1
use,998,2
use,1000,1
use,1002,2
use,1007,2
use,1009,1
use,1014,1
use,1015,1
use,1018,2
use,1019,1
use,1020,1
use,1024,1
use,1028,1
use,1039,1
use,1041,1
use,1043,2
use,1047,2
use,1051,1
use,1055,1
use,1056,1
use,1057,2
use,1058,1
use,1061,1
use,1062,1
use,1063,1
use,1065,1
use,1066,2
use,1067,1
use,1068,1
use,1071,1
use,1072,1
use,1074,2
use,1079,1
use,1082,1
use,1084,1
use,1085,1
use,1088,3
use,1089,2
use,1092,1
use,1101,2
use,1108,1
use,1110,1
use,1112,1
use,1113,2
use,1116,1
use,1117,3
use,1119,1
use,1121,2
use,1124,1
use,1126,1
use,1129,1
use,1134,2
use,1136,1
use,1137,1
use,1141,1
use,1147,2
use,1153,1
use,1154,1
use,1156,2
use,1164,1
use,1175,2
use,1179,2
use,1182,1
use,1184,2
use,1185,1
use,1188,1
use,1191,1
use,1195,1
use,1201,2
use,1204,1
use,1205,1
use,1206,1
use,1209,1
use,1210,1
use,1211,1
use,1216,2
use,1219,1
use,1222,3
use,1223,1
use,1226,1
use,1229,1
use,1232,2
use,1233,1
use,1235,1
use,1236,2
use,1241,1
use,1242,1
use,1243,1
use,1245,1
use,1246,2
use,1247,1
use,1248,1
use,1249,1
use,1255,1
use,1257,2
use,1261,2
use,1262,1
use,1266,1
use,1267,1
use,1268,1
use,1286,2
use,1289,2
use,1291,1
use,1294,4
use,1297,1
use,1307,1
use,1308,1
use,1312,1
use,1313,5
use,1314,1
use,1316,3
use,1318,2
use,1320,2
use,1321,3
use,1323,2
use,1325,2
use,1326,1
use,1327,1
use,1328,1
use,1332,1
use,1333,2
use,1334,2
use,1335,4
use,1336,4
use,1339,2
use,1340,1
use,1342,3
use,1344,1
use,1345,1
use,1346,1
use,1349,2
use,1356,1
use,1360,2
use,1361,1
use,1368,1
use,1370,1
use,1372,1
use,1375,1
use,1376,1
use,1379,1
use,1382,1
use,1383,1
use,1384,1
use,1385,1
use,1387,2
use,1393,2
use,1395,2
200700,620,1
frustum,937,2
frustum,938,1
frustum,1038,1
edward,804,1
main,44,1
main,50,1
main,73,2
main,77,1
main,85,1
main,116,1
main,122,1
main,131,1
main,132,1
main,151,1
main,173,1
main,198,1
main,202,1
main,207,1
main,209,1
main,221,3
main,222,1
main,229,2
main,237,2
main,299,1
main,304,1
main,310,1
main,331,1
main,342,1
main,375,2
main,383,1
main,390,1
main,392,1
main,417,1
main,436,1
main,460,1
main,461,1
main,472,1
main,536,1
main,592,1
main,607,1
main,610,1
main,629,1
main,640,1
main,664,1
main,675,1
main,757,1
main,784,1
main,792,1
main,797,1
main,798,2
main,800,1
main,813,1
main,865,1
main,893,1
main,895,1
main,942,1
main,946,1
main,962,3
main,973,1
main,974,2
main,976,1
main,977,1
main,989,1
main,1054,1
main,1063,1
main,1072,2
main,1081,1
main,1134,1
main,1198,1
main,1206,1
main,1245,1
main,1265,1
main,1313,1
main,1325,1
main,1337,1
main,1356,1
main,1379,1
main,1382,1
singlebeam,1316,1
30foot,1092,1
strip,226,1
strip,272,1
strip,364,1
strip,391,1
strip,434,1
strip,573,1
strip,596,3
strip,924,1
strip,1224,1
strip,1240,3
strip,1272,1
strip,1325,5
strip,1339,1
311,816,1
312,79,1
312,282,1
312,1284,1
lighthil,14,1
lighthil,129,2
lighthil,137,1
lighthil,219,1
lighthil,248,2
lighthil,317,1
lighthil,323,1
lighthil,328,1
lighthil,517,1
lighthil,912,1
lighthil,1244,3
lighthil,1259,1
lighthil,1260,1
313,986,1
315,986,1
dri,244,1
dri,773,1
grain,796,2
insofar,86,1
insofar,918,1
insofar,1108,1
oxygen,259,2
oxygen,401,1
oxygen,405,1
oxygen,574,1
oxygen,576,1
oxygen,958,1
oxygen,1252,1
oxygen,1296,1
oxygen,1312,1
oxygen,1316,1
alter,123,1
alter,152,1
alter,211,1
alter,262,1
alter,296,1
alter,353,1
alter,453,1
alter,500,1
alter,543,1
alter,614,1
alter,679,1
alter,692,1
alter,693,1
alter,694,1
alter,712,1
alter,767,1
alter,946,1
alter,991,1
alter,1147,1
alter,1203,1
alter,1287,1
alter,1303,1
alter,1371,1
groundeffect,506,1
groundeffect,649,3
groundeffect,650,1
85degre,688,1
tailinterfer,520,1
24500,1010,1
velocityprofil,1365,1
streak,536,3
calcualt,1270,1
calcualt,1314,1
325,272,1
325,599,1
325,1143,1
rewrit,931,1
rewrit,1088,1
exagger,908,1
leggett,742,1
theoreticalbuckl,829,1
afterflow,170,2
quartic,477,1
81944,931,1
01875,176,1
jetengineexhaust,721,1
stressdeflect,486,1
onsetofseparationeffect,503,1
333,793,1
333,794,1
meansquar,151,1
meansquar,720,1
expansioncontrol,85,1
midcours,275,1
heatinsul,307,1
heatinsul,375,1
paradox,660,1
paradox,760,1
paradox,825,2
fulfil,18,1
fulfil,107,1
fulfil,916,1
fulfil,934,1
make,56,1
make,94,1
make,97,1
make,117,1
make,155,1
make,244,1
make,249,1
make,308,1
make,315,1
make,359,1
make,432,1
make,443,2
make,486,1
make,498,1
make,514,1
make,522,1
make,526,1
make,554,1
make,575,1
make,606,1
make,656,1
make,752,1
make,849,1
make,858,1
make,1117,1
make,1182,1
make,1216,1
make,1221,1
make,1321,1
make,1336,1
8640,274,1
gravitywav,506,1
fifthdegre,1222,1
unrestrain,886,1
340,293,1
344,970,1
345,162,1
due,1,2
due,29,1
due,42,1
due,43,1
due,51,1
due,57,1
due,59,1
due,60,1
due,75,2
due,78,1
due,80,1
due,82,1
due,85,1
due,89,1
due,113,1
due,122,1
due,129,1
due,131,1
due,140,1
due,151,1
due,162,1
due,197,1
due,202,1
due,209,1
due,210,1
due,216,1
due,225,1
due,227,1
due,239,1
due,252,1
due,270,1
due,278,1
due,290,1
due,300,1
due,306,2
due,309,1
due,344,1
due,381,1
due,397,1
due,417,1
due,432,1
due,434,3
due,441,1
due,452,1
due,457,1
due,459,1
due,468,1
due,480,1
due,496,1
due,506,1
due,520,1
due,521,1
due,528,1
due,542,1
due,545,1
due,566,1
due,569,1
due,576,2
due,588,1
due,589,1
due,592,1
due,600,1
due,601,1
due,616,1
due,617,1
due,618,1
due,629,1
due,654,1
due,658,1
due,660,2
due,667,1
due,670,1
due,696,3
due,701,4
due,715,1
due,723,1
due,734,1
due,738,1
due,763,1
due,767,1
due,769,1
due,782,1
due,790,5
due,792,1
due,794,1
due,806,1
due,811,4
due,814,1
due,826,1
due,844,1
due,859,1
due,869,1
due,876,1
due,877,1
due,887,4
due,888,1
due,909,1
due,927,1
due,933,1
due,950,1
due,956,1
due,963,1
due,966,1
due,970,1
due,972,1
due,1012,1
due,1017,1
due,1048,1
due,1050,1
due,1075,1
due,1082,1
due,1093,1
due,1114,1
due,1128,1
due,1146,1
due,1154,1
due,1168,1
due,1172,1
due,1203,3
due,1212,1
due,1228,1
due,1229,1
due,1239,1
due,1242,1
due,1243,2
due,1244,2
due,1246,1
due,1247,1
due,1263,1
due,1274,1
due,1280,1
due,1281,1
due,1289,2
due,1300,1
due,1325,1
due,1330,1
due,1331,1
due,1342,1
due,1343,1
due,1350,2
due,1351,1
due,1354,1
due,1371,1
conform,246,2
conform,432,1
conform,452,1
conform,621,1
conform,712,1
conform,787,1
conform,1087,1
conform,1197,1
conform,1208,1
conform,1223,1
stator,216,1
stator,426,5
01,240,1
01,315,1
01,478,2
01,606,1
01,679,1
01,776,1
01,1356,1
lumin,536,2
lumin,1274,1
lumin,1298,1
lumin,1319,1
02,144,1
02,158,1
02,173,1
02,185,1
02,189,2
02,218,1
02,234,2
02,413,1
02,615,2
02,687,1
02,748,4
02,755,1
02,861,2
02,1004,1
02,1188,1
inform,29,1
inform,35,1
inform,36,2
inform,41,1
inform,96,1
inform,121,1
inform,122,1
inform,142,1
inform,164,1
inform,170,1
inform,172,1
inform,187,1
inform,204,1
inform,251,2
inform,265,1
inform,270,1
inform,280,1
inform,363,1
inform,422,1
inform,440,2
inform,441,1
inform,453,1
inform,561,1
inform,600,1
inform,782,1
inform,798,3
inform,824,1
inform,866,1
inform,881,1
inform,882,1
inform,906,1
inform,907,2
inform,925,1
inform,961,1
inform,990,1
inform,991,1
inform,1027,2
inform,1040,1
inform,1042,1
inform,1157,1
inform,1214,3
inform,1245,1
inform,1332,1
inform,1334,2
03,89,1
03,125,1
03,129,1
03,432,1
03,522,1
03,959,1
03,1218,1
03,1354,1
04,40,1
04,187,1
04,234,1
04,421,1
04,423,1
04,1004,1
04,1039,1
04,1336,1
04,1381,1
05,57,1
05,63,1
05,98,1
05,247,1
05,274,1
05,478,1
05,702,4
05,748,2
05,857,1
05,972,1
05,1344,1
06,173,1
06,199,1
06,204,1
06,702,4
06,748,2
06,759,1
06,780,1
06,793,1
06,794,1
06,838,1
06,928,1
06,999,1
06,1114,1
06,1136,1
06,1290,1
06,1338,1
07,125,1
07,206,2
07,218,1
07,312,1
07,565,1
07,661,2
07,685,2
07,691,1
07,701,1
07,702,2
07,748,4
07,800,1
07,962,1
07,1115,2
07,1136,1
07,1259,1
08,173,1
08,185,1
08,206,1
08,423,1
08,439,1
08,536,1
08,651,1
08,691,1
08,700,1
08,709,1
08,1136,1
08,1338,2
nonmagnet,1238,2
nonmagnet,1273,1
09,232,1
09,691,1
09,1066,1
09,1136,1
09,1154,1
09,1226,1
cure,603,1
nonvisc,36,1
nonvisc,68,1
nonvisc,764,1
nonvisc,945,1
nonvisc,985,1
nonvisc,987,1
nonvisc,988,2
nonvisc,989,2
nonvisc,990,1
nonvisc,1322,1
secant,1120,2
350,622,1
350,704,1
350,721,1
350,1278,1
350,1324,1
halfrang,1190,1
intrins,414,1
intrins,582,1
intrins,961,2
353,628,1
bank,225,1
bank,289,3
bank,433,1
355,1258,1
parameterexce,373,1
bang,141,1
60degre,675,2
60degre,709,1
60degre,792,1
60degre,1341,1
curv,1,1
curv,2,1
curv,39,1
curv,89,1
curv,97,1
curv,124,1
curv,128,1
curv,133,2
curv,134,1
curv,138,1
curv,139,1
curv,154,1
curv,163,2
curv,165,2
curv,168,1
curv,173,2
curv,187,1
curv,193,2
curv,198,1
curv,227,1
curv,233,1
curv,236,1
curv,301,1
curv,324,1
curv,334,2
curv,341,2
curv,348,1
curv,356,1
curv,360,1
curv,363,2
curv,381,1
curv,384,2
curv,401,1
curv,417,8
curv,506,1
curv,545,1
curv,548,1
curv,592,1
curv,620,2
curv,640,1
curv,654,2
curv,663,2
curv,675,2
curv,698,1
curv,700,1
curv,704,1
curv,721,2
curv,727,2
curv,733,1
curv,739,1
curv,741,1
curv,744,1
curv,762,5
curv,812,1
curv,822,2
curv,826,1
curv,829,1
curv,830,1
curv,839,3
curv,840,1
curv,845,1
curv,864,1
curv,881,1
curv,883,1
curv,894,2
curv,930,1
curv,937,1
curv,938,1
curv,946,1
curv,954,1
curv,956,1
curv,961,1
curv,964,2
curv,977,1
curv,997,1
curv,1012,1
curv,1018,3
curv,1019,1
curv,1024,1
curv,1027,2
curv,1028,5
curv,1034,2
curv,1039,1
curv,1042,1
curv,1046,1
curv,1048,1
curv,1050,4
curv,1051,6
curv,1053,1
curv,1057,1
curv,1092,2
curv,1104,1
curv,1117,2
curv,1127,2
curv,1130,3
curv,1131,1
curv,1136,1
curv,1138,1
curv,1176,1
curv,1204,1
curv,1214,1
curv,1225,1
curv,1235,2
curv,1257,1
curv,1270,1
curv,1307,1
curv,1311,1
curv,1333,1
curv,1356,1
curv,1363,3
curv,1365,1
curv,1373,3
curv,1385,1
curv,1399,1
band,129,2
band,431,1
band,721,2
band,794,1
band,796,6
band,891,2
band,1145,1
band,1172,2
band,1298,1
orbit,143,3
orbit,162,5
orbit,163,3
orbit,275,1
orbit,510,3
orbit,548,5
orbit,613,4
orbit,614,4
orbit,615,4
orbit,616,1
orbit,617,2
orbit,618,4
orbit,619,1
orbit,621,1
orbit,622,4
orbit,958,1
orbit,1345,1
dvl,743,1
10,9,6
10,53,1
10,62,1
10,63,1
10,82,1
10,98,1
10,125,1
10,129,1
10,161,1
10,174,1
10,182,1
10,189,3
10,193,1
10,197,5
10,204,1
10,206,1
10,219,1
10,234,1
10,239,1
10,240,1
10,256,1
10,259,1
10,262,1
10,282,1
10,300,1
10,309,1
10,312,3
10,315,1
10,343,1
10,346,1
10,354,1
10,371,1
10,373,1
10,406,1
10,423,3
10,426,1
10,497,1
10,505,1
10,517,1
10,519,2
10,522,3
10,536,2
10,546,1
10,555,4
10,558,1
10,564,2
10,565,1
10,571,1
10,572,1
10,576,1
10,593,1
10,604,1
10,631,1
10,635,1
10,636,2
10,646,2
10,652,1
10,671,1
10,673,1
10,679,1
10,686,3
10,690,2
10,691,3
10,694,1
10,696,1
10,697,1
10,700,1
10,709,2
10,710,1
10,713,1
10,759,2
10,773,2
10,776,2
10,793,1
10,794,1
10,796,1
10,808,1
10,812,2
10,814,1
10,815,2
10,816,1
10,858,1
10,859,2
10,861,3
10,912,1
10,923,1
10,924,1
10,929,1
10,947,2
10,959,2
10,964,1
10,970,1
10,972,1
10,975,2
10,976,1
10,992,2
10,999,2
10,1000,1
10,1011,2
10,1019,1
10,1062,1
10,1080,1
10,1095,3
10,1136,1
10,1143,1
10,1152,1
10,1156,1
10,1159,1
10,1164,1
10,1167,2
10,1188,1
10,1191,1
10,1195,1
10,1212,2
10,1231,1
10,1239,1
10,1247,1
10,1263,1
10,1270,2
10,1278,1
10,1289,1
10,1303,1
10,1310,1
10,1313,2
10,1335,1
10,1338,3
10,1344,1
10,1349,1
10,1378,1
10,1381,1
10,1391,1
11,83,1
11,118,1
11,198,1
11,200,1
11,239,1
11,274,1
11,282,1
11,356,1
11,546,1
11,572,1
11,636,2
11,685,1
11,727,1
11,800,1
11,816,1
11,904,1
11,1127,1
11,1159,1
11,1179,1
11,1213,2
11,1229,1
12,56,1
12,161,1
12,199,1
12,200,1
12,232,1
12,261,1
12,282,1
12,342,1
12,442,1
12,572,1
12,685,1
12,689,1
12,696,1
12,700,1
12,785,1
12,788,1
12,793,1
12,794,1
12,812,1
12,857,1
12,929,1
12,1007,1
12,1009,1
12,1066,1
12,1114,1
12,1179,1
12,1218,1
12,1231,1
12,1312,1
12,1336,1
12,1339,1
13,52,1
13,197,1
13,200,1
13,513,1
13,694,1
13,727,1
13,755,1
13,856,1
13,1003,1
13,1040,1
13,1065,1
13,1213,1
13,1218,1
13,1229,1
13,1252,1
13,1258,1
13,1325,1
13,1351,1
13,1399,1
uniformstream,149,1
14,58,1
14,165,1
14,200,1
14,293,1
14,414,1
14,431,1
14,442,1
14,489,1
14,572,1
14,622,1
14,748,1
14,794,1
14,797,1
14,805,1
14,806,1
14,928,1
14,1002,2
14,1052,1
14,1104,2
14,1179,2
14,1204,1
14,1231,1
14,1296,1
14,1336,1
tangenc,231,1
tangenc,814,1
tangenc,1307,1
6000,554,1
6000,569,1
6000,1003,1
6000,1230,1
15,9,1
15,56,1
15,58,1
15,64,1
15,69,1
15,83,1
15,125,1
15,139,1
15,161,1
15,189,2
15,200,1
15,225,1
15,294,1
15,304,1
15,354,1
15,371,1
15,373,1
15,478,1
15,518,1
15,520,1
15,546,1
15,564,1
15,595,1
15,601,1
15,620,1
15,631,1
15,638,1
15,657,1
15,690,1
15,780,1
15,812,1
15,876,1
15,900,1
15,942,1
15,947,3
15,985,1
15,991,1
15,996,1
15,1092,1
15,1166,1
15,1174,1
15,1195,1
15,1229,1
15,1284,1
15,1306,1
15,1307,2
15,1326,1
august,83,1
august,1052,1
16,175,1
16,200,1
16,225,1
16,256,1
16,312,1
16,328,1
16,522,1
16,608,1
16,645,1
16,694,1
16,748,1
16,759,1
16,793,1
16,794,1
16,1007,1
16,1095,1
16,1173,1
16,1239,1
17,443,1
17,780,1
17,1004,1
17,1080,1
17,1150,1
17,1218,1
17,1263,1
18,200,1
18,216,1
18,277,1
18,529,1
18,642,1
18,797,2
18,805,1
18,1150,1
18,1151,1
18,1162,1
18,1174,1
18,1204,1
18,1344,1
18,1378,1
18,1381,1
19,213,1
19,222,1
19,464,1
19,511,1
19,901,1
19,1173,1
19,1334,1
ministri,244,1
ministri,262,1
benefit,992,3
benefit,1188,1
benefit,1284,1
labor,14,1
labor,459,1
labor,980,1
labor,1087,1
kendrick,1132,2
empir,1,1
empir,38,3
empir,58,1
empir,109,1
empir,110,1
empir,121,1
empir,187,1
empir,344,1
empir,345,1
empir,362,1
empir,380,1
empir,419,1
empir,421,1
empir,433,1
empir,441,2
empir,556,1
empir,562,1
empir,563,1
empir,940,1
empir,961,1
empir,1075,1
empir,1125,1
empir,1241,1
empir,1285,1
empir,1291,1
empir,1308,1
367,7,1
367,225,1
highest,77,1
highest,189,2
highest,232,1
highest,244,1
highest,797,1
highest,814,1
highest,815,1
highest,986,1
highest,1064,1
highest,1107,1
highest,1352,1
highest,1388,1
20,25,1
20,63,1
20,83,1
20,173,2
20,189,2
20,205,1
20,212,1
20,249,1
20,256,1
20,262,1
20,282,1
20,294,1
20,338,1
20,354,1
20,423,1
20,466,1
20,522,1
20,524,1
20,536,1
20,560,1
20,564,2
20,574,1
20,621,1
20,643,1
20,673,1
20,674,1
20,696,1
20,759,1
20,773,1
20,788,1
20,797,1
20,805,1
20,806,3
20,814,1
20,970,2
20,975,1
20,999,2
20,1007,1
20,1040,1
20,1064,1
20,1080,1
20,1098,1
20,1104,1
20,1173,1
20,1188,2
20,1225,1
20,1229,1
20,1300,2
20,1355,1
20,1380,1
21,185,1
21,759,1
22,83,1
22,780,1
22,976,1
22,1229,1
22,1263,1
22,1315,1
22,1344,1
23,63,1
23,294,1
23,354,1
23,529,1
23,697,1
23,759,1
23,1399,1
24,303,1
24,312,1
24,1007,1
24,1278,1
24,1344,1
24,1399,1
theequilibriumparamet,317,1
25,22,1
25,193,1
25,213,1
25,283,1
25,293,1
25,346,1
25,511,2
25,569,1
25,575,1
25,621,1
25,711,1
25,773,1
25,786,1
25,808,1
25,852,1
25,946,1
25,1102,1
25,1263,2
25,1285,1
shelter,1381,1
26,9,1
26,204,1
26,473,2
26,755,1
26,1204,1
26,1236,1
27,373,1
27,796,1
28,62,1
28,312,1
28,513,1
28,791,1
28,1039,2
28,1201,1
29,189,2
29,529,1
scan,113,1
370,1150,1
372,1351,2
2percent,1064,1
374,1292,2
375,354,1
375,1156,1
tangent,44,1
tangent,70,1
tangent,232,2
tangent,234,1
tangent,309,1
tangent,373,1
tangent,540,1
tangent,821,1
tangent,1120,2
tangent,1137,2
tangent,1206,1
tangent,1294,1
timevari,837,2
industri,415,1
relationship,14,1
relationship,47,1
relationship,69,1
relationship,130,1
relationship,184,1
relationship,346,1
relationship,369,1
relationship,378,3
relationship,419,2
relationship,491,1
relationship,599,1
relationship,660,1
relationship,717,1
relationship,720,1
relationship,733,1
relationship,760,1
relationship,801,2
